datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,pothole
2018-08-19,2018,8,19,1,24.9,29.2,20.4,73.6,0,0,12.7,2,24
2018-08-20,2018,8,20,0,23.7,25.8,21.4,78.7,10.51,0,2.9,5,58
2018-08-21,2018,8,21,0,22.6,25.5,20.9,80.8,2.37,0,5.1,5,59
2018-08-22,2018,8,22,0,21.2,26.2,15.3,54.1,0,0,23.9,2,69
2018-08-23,2018,8,23,0,21.8,26.9,15.4,55.2,0,0,12.5,1,67
2018-08-24,2018,8,24,0,19.7,23.2,17.8,72.4,1.03,0,2.8,5,75
2018-08-25,2018,8,25,1,24,30.3,18.4,80.7,5.11,0,4.2,5,16
2018-08-26,2018,8,26,1,28.6,34.4,23,74,0,0,10.2,2,14
2018-08-27,2018,8,27,0,29.9,34.9,25.7,63.3,0,0,9.2,2,80
2018-08-28,2018,8,28,0,27,32.8,20.4,73.5,18.77,0,5.9,5,70
2018-08-29,2018,8,29,0,21.5,23.7,19.6,83.3,18.61,0,3.5,5,101
2018-08-30,2018,8,30,0,19.8,22.6,17.7,65.3,0,0,7.1,2,142
2018-08-31,2018,8,31,0,23,29.5,16.2,69.6,17.9,0,10.6,5,68
2018-09-01,2018,9,1,1,25.3,29.8,22.4,78,5.11,0,2.4,5,16
2018-09-02,2018,9,2,1,27.6,32.6,22.7,65.2,1.35,0,6.1,5,11
2018-09-03,2018,9,3,1,24.6,29.9,22.5,80.8,23.78,0,8.2,5,21
2018-09-04,2018,9,4,0,27.9,33.5,22.2,65.6,0,0,8.2,2,71
2018-09-05,2018,9,5,0,27,32.8,22,68.4,8.47,0,8.9,5,113
2018-09-06,2018,9,6,0,20.4,21.8,19.3,78.3,10.27,0,2.4,5,101
2018-09-07,2018,9,7,0,20.2,21,19.4,73.8,4.82,0,2,5,65
2018-09-08,2018,9,8,1,19.4,20.3,18.4,59.5,0,0,4,3,19
2018-09-09,2018,9,9,1,18.1,20.5,16.4,61.4,0,0,8,2,25
2018-09-10,2018,9,10,0,19,23.1,15.8,70.6,0,0,18.2,2,86
2018-09-11,2018,9,11,0,19.8,26.5,14.2,70.8,0,0,17,1,75
2018-09-12,2018,9,12,0,20.7,27.6,14.5,64.7,0,0,19.3,1,60
2018-09-13,2018,9,13,0,19.7,25.8,14.3,71.8,0,0,18.6,2,65
2018-09-14,2018,9,14,0,22.3,29,17,68.7,0,0,8.9,1,51
2018-09-15,2018,9,15,1,21.9,27.3,17.3,72.7,0,0,7.7,1,16
2018-09-16,2018,9,16,1,24.4,30.1,19.4,72.3,0,0,8.8,2,12
2018-09-17,2018,9,17,0,26.4,32.7,20.7,61.7,0,0,16.4,2,58
2018-09-18,2018,9,18,0,22.7,25.7,20.7,73.4,0.08,0,9.4,5,69
2018-09-19,2018,9,19,0,21.2,24.9,19.6,75.9,1.9,0,13.3,5,75
2018-09-20,2018,9,20,0,26.8,34.3,20.2,67.9,0,0,15.3,2,72
2018-09-21,2018,9,21,0,23.3,28.6,14.6,55.6,0,0,11.9,2,62
2018-09-22,2018,9,22,1,15.1,17.3,12.8,57.5,0,0,18.2,2,22
2018-09-23,2018,9,23,1,16.4,21,11.1,67.5,0,0,17.2,1,8
2018-09-24,2018,9,24,0,18.9,21.6,14.2,76.7,0.85,0,7.4,5,90
2018-09-25,2018,9,25,0,22.4,28.4,18.7,77.9,13.71,0,12,5,60
2018-09-26,2018,9,26,0,15.5,19.6,10.5,59.5,0,0,14.4,2,68
2018-09-27,2018,9,27,0,15.4,20.7,9.7,55,0,0,14.7,2,58
2018-09-28,2018,9,28,0,13.3,16.3,8.7,66.8,1.54,0,2.9,5,56
2018-09-29,2018,9,29,1,11.1,14.8,5.5,61.3,0.54,0,10,5,17
2018-09-30,2018,9,30,1,15.1,17.8,12,76.3,0.72,0,5,5,6
2018-10-01,2018,10,1,0,17.2,22.5,13.9,80.5,7.1,0,7.6,5,68
2018-10-02,2018,10,2,0,16.9,19.9,14.9,83.4,28.62,0,3.6,5,62
2018-10-03,2018,10,3,0,23.7,31,15.4,67.3,0,0,14,2,67
2018-10-04,2018,10,4,0,16,27,11.5,67.4,1.76,0,10.5,5,81
2018-10-05,2018,10,5,0,15.5,18.5,12.3,84.1,20.14,0,3.3,5,55
2018-10-06,2018,10,6,1,17.5,21.4,14.2,85.6,6.15,0,3.5,5,18
2018-10-07,2018,10,7,1,15.2,16.9,13.9,86.8,15.27,0,2.9,5,16
2018-10-08,2018,10,8,1,23.2,28.9,17.1,75,6.76,0,10.8,5,24
2018-10-09,2018,10,9,0,25.1,29.8,21.5,68,1.61,0,12.7,5,111
2018-10-10,2018,10,10,0,21.1,24.4,12.3,76.2,22.25,0,2.9,5,80
2018-10-11,2018,10,11,0,8.6,11.7,5.6,59.1,0,0,15.2,2,74
2018-10-12,2018,10,12,0,4.3,5.7,2.3,71.4,0,0,4.3,2,59
2018-10-13,2018,10,13,1,6,11.4,0.8,72.2,0,0,13.7,2,15
2018-10-14,2018,10,14,1,8.9,13.3,4.1,71.8,1.7,0,12.6,5,18
2018-10-15,2018,10,15,0,6,8.8,3.2,66.3,2.62,0,12.1,5,60
2018-10-16,2018,10,16,0,7.7,14.5,1.3,57.1,0,0,13.5,1,73
2018-10-17,2018,10,17,0,7.9,10.5,4.9,51.7,0,0,12.9,1,44
2018-10-18,2018,10,18,0,8.1,14.4,1.4,49.1,0,0,13.4,1,45
2018-10-19,2018,10,19,0,9.9,12,7.9,65.9,1.46,0,4.1,5,47
2018-10-20,2018,10,20,1,7,11.1,1.5,58.9,0,0,8.3,4,16
2018-10-21,2018,10,21,1,4.2,10.1,-2,49.9,0,0,13.1,2,15
2018-10-22,2018,10,22,0,9.7,17.5,3.1,51.2,0,0,11.9,2,45
2018-10-23,2018,10,23,0,8.3,11.5,5.3,57.5,0,0,12.9,1,62
2018-10-24,2018,10,24,0,6.6,10.6,3.4,70.3,0,0,10,2,50
2018-10-25,2018,10,25,0,7.3,10.8,3.7,63.6,0,0,6.3,2,40
2018-10-26,2018,10,26,0,9.6,11.6,8.1,67.1,0,0,6.3,3,80
2018-10-27,2018,10,27,1,9.5,11.8,6.9,71.6,0.53,0,6.2,5,19
2018-10-28,2018,10,28,1,8.6,10.4,6.6,80.4,3.12,0,2,5,7
2018-10-29,2018,10,29,0,8.4,13.3,4.1,72.6,0,0,7.4,2,85
2018-10-30,2018,10,30,0,12.7,18.7,7.2,71.3,5.12,0,4.6,5,58
2018-10-31,2018,10,31,0,11.6,15.5,9.5,69.9,12.58,0,8,5,66
2018-11-01,2018,11,1,0,9.8,11.2,7.5,60.2,0,0,3.4,3,56
2018-11-02,2018,11,2,0,6.8,9.9,3.6,68.6,0,0,6.6,2,86
2018-11-03,2018,11,3,1,6.2,9,1.6,66.9,1.32,0,8.2,5,11
2018-11-04,2018,11,4,1,9.8,11.2,7.9,79.6,11.81,0,1.8,5,19
2018-11-05,2018,11,5,0,8.9,10.7,7.2,77.1,5.73,0,5.1,5,44
2018-11-06,2018,11,6,0,8,10,4.2,77.7,3.5,0,2.4,5,44
2018-11-07,2018,11,7,0,2.7,3.9,1.2,63,0,0,3.7,3,71
2018-11-08,2018,11,8,0,2.5,4.3,0.7,61.4,0,0,5.7,3,56
2018-11-09,2018,11,9,0,-0.3,3.8,-6.6,70.4,1.97,0,3.2,5,26
2018-11-10,2018,11,10,1,-3,0.6,-6.6,58.9,0,0,8.7,2,18
2018-11-11,2018,11,11,1,1.3,5.1,-1.6,58,0,0,6.6,2,8
2018-11-12,2018,11,12,1,0.1,1.8,-3.5,63.7,0,0,3.4,2,23
2018-11-13,2018,11,13,0,-4.4,-1.7,-6.8,53.5,0,0,7.2,2,27
2018-11-14,2018,11,14,0,-2.9,1.6,-7.1,62.4,0,0,6.6,2,34
2018-11-15,2018,11,15,0,-0.1,1.4,-1.8,78.2,2,0,4.4,5,31
2018-11-16,2018,11,16,0,1.9,4.9,-1.9,74.5,0,0,8.6,3,70
2018-11-17,2018,11,17,1,1.5,2.5,0.5,81.3,3.16,0,1.9,5,9
2018-11-18,2018,11,18,1,0.2,2.9,-2.9,73.6,0.6,0,4.5,5,11
2018-11-19,2018,11,19,0,-1.5,1.2,-4.5,76.4,0,0,5.4,2,32
2018-11-20,2018,11,20,0,-0.2,1.8,-1.3,65.1,0,0,7.4,2,27
2018-11-21,2018,11,21,0,0.5,2.8,-1.1,65.9,0,0,2.2,3,37
2018-11-22,2018,11,22,1,1.4,4,-0.3,67.9,0,0,2.2,2,14
2018-11-23,2018,11,23,0,6.1,10.7,1.5,73.3,0.74,0,4.6,5,17
2018-11-24,2018,11,24,1,6.8,8.7,4.5,83,4.07,0,2.9,5,12
2018-11-25,2018,11,25,1,3.2,4.6,1,82.9,17.56,0,0.8,5,8
2018-11-26,2018,11,26,0,-1.8,0.7,-3.5,78.9,4.01,7.7,1.9,6,34
2018-11-27,2018,11,27,0,-5.4,-4,-6.6,72.7,0,10.9,4.5,3,43
2018-11-28,2018,11,28,0,-4.7,-2.3,-7.8,72.8,0.28,9.9,3.9,6,61
2018-11-29,2018,11,29,0,0.1,2.5,-2.3,74.4,0.07,8.4,3.2,5,87
2018-11-30,2018,11,30,0,2.3,5.4,-0.7,77.4,0,6.9,5.1,6,49
2018-12-01,2018,12,1,1,4.2,6.7,2,89.1,23.22,1.8,0.6,5,12
2018-12-02,2018,12,2,1,5.2,7.5,2.1,85.4,2.9,0,2.8,5,11
2018-12-03,2018,12,3,0,0.8,2.1,-1.1,76.4,0.07,0,2.5,5,55
2018-12-04,2018,12,4,0,-0.8,0,-1.6,67,0,0,2.3,3,56
2018-12-05,2018,12,5,0,-1.8,0.1,-3.8,70.7,0,0,2.5,3,32
2018-12-06,2018,12,6,0,-1.8,0.6,-6,64.3,0,0,3.7,2,42
2018-12-07,2018,12,7,0,-6.3,-3.3,-8.4,63.5,0,0,5.9,2,28
2018-12-08,2018,12,8,1,-3.8,-1,-6.5,63.4,0,0,3.9,2,11
2018-12-09,2018,12,9,1,-4,1.6,-7.6,74.2,0,0,5.5,2,4
2018-12-10,2018,12,10,0,-3.8,0.9,-8.2,76.3,0,0,6.3,1,27
2018-12-11,2018,12,11,0,-0.4,3.6,-3.2,74.2,0,0,6,2,22
2018-12-12,2018,12,12,0,2,5.4,-0.7,69.8,0,0,5.6,2,22
2018-12-13,2018,12,13,0,2,6.5,-3.1,78.4,4.01,0,5.4,5,29
2018-12-14,2018,12,14,0,4,5.2,1.6,95.3,4.08,0,1.8,5,10
2018-12-15,2018,12,15,1,2.9,8.5,-0.9,82.2,0,0,10.1,2,2
2018-12-16,2018,12,16,1,2.9,9.2,-2.2,80.2,0,0,5.8,2,0
2018-12-17,2018,12,17,0,1.1,4.9,-2.5,64.5,0,0,6.1,2,2
2018-12-18,2018,12,18,0,0.5,5.8,-5.2,76.8,0,0,5.9,2,0
2018-12-19,2018,12,19,0,5.4,9.5,1,69.6,0,0,5.6,2,0
2018-12-20,2018,12,20,0,6.7,8.4,4.1,87.9,1.06,0,1.2,5,0
2018-12-21,2018,12,21,0,1.1,4.1,-0.9,81.8,1.44,0,0.9,5,0
2018-12-22,2018,12,22,1,-0.2,1.4,-1.4,76.7,0,0,2.6,3,0
2018-12-23,2018,12,23,1,1.2,3.6,-0.9,69.3,0,0,4.5,3,0
2018-12-24,2018,12,24,0,-1.7,0.9,-4.1,61.5,0,0,6.4,2,0
2018-12-25,2018,12,25,1,2.4,7.7,-1.6,73.7,0.2,0,4.1,5,0
2018-12-26,2018,12,26,0,3.1,8.5,-2.2,73.1,0,0,5.9,2,0
2018-12-27,2018,12,27,0,7.5,11.8,4.4,82,14.14,0,0.7,5,0
2018-12-28,2018,12,28,0,3.1,11.9,-1,83,0.58,0.2,1.9,6,0
2018-12-29,2018,12,29,1,-1.9,-1.2,-4.1,86.3,0.63,0.7,0.8,6,0
2018-12-30,2018,12,30,1,-2.1,2.5,-6.4,72.8,0,0.1,7,2,0
2018-12-31,2018,12,31,0,2.6,4.5,0.4,89.9,18.36,0,0.8,5,0
